ID,ABNORMAL,GROUP,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
951,0,0,6.4141176470588235,6.9005882352941175,5.492313010271267,6.669130234395576,5.875526731630234,0.00010421733111637817,0.0004829177221126252,0.0001032294668203823,0.0033659345687708647,0.0016564429598137464
952,0,1,4.845569620253165,5.9670886075949365,6.273499433748585,6.204605511513779,6.207248018120045,0.0006319514661274016,0.004750997504856547,0.0006444665714854383,0.00927828723570928,0.00512639029322548
953,1,8,13.0527950310559,5.169254658385094,6.268317853457172,7.6038625976706475,6.8163054695562435,0.0007265794030336627,0.00225939457919296,0.0007092361059365483,0.008147585633688295,0.004485532815808046
954,1,5,6.379473911168607,7.889607589478223,8.486277644551025,8.09166000532907,8.707300826005863,0.0004919323101141281,0.003004413908815913,0.0005064753119336387,0.008516256225651421,0.0027508854781582055
957,1,7,11.111859838274933,11.625336927223719,9.402365898429533,9.918988374464613,8.838588619212727,0.00013597487184368326,0.0013751624904907913,0.00013866770497784382,0.004201865559470399,0.00200753300790014
958,0,2,7.31043956043956,10.145604395604396,13.830723340790454,13.277404921700224,13.30300770569227,0.0013009709716299196,0.003741746950300853,0.0011155734047300322,0.012629158141976711,0.0066206856411151855
959,1,7,5.7264101212440695,6.016868740115973,7.111756730582995,6.539608754600039,6.886693782684485,0.0005338173277104573,0.0032580354496700215,0.000544388994137915,0.008031068360786927,0.004039929536112742
962,0,1,5.585483870967742,5.146236559139785,5.63896812600769,6.342056306585638,5.693538385216421,0.0005420054200542005,0.0030337782046951822,0.000544708705751809,0.007492428543809813,0.00383739837398374
968,0,0,3.8814681107099878,5.596871239470517,4.309917166262414,4.781955059265022,5.088119536863301,0.00011964137644191543,0.0007810104508027013,0.00011964137644191543,0.004276246155115292,0.0016538095238095238
969,0,1,3.539112050739958,7.128964059196617,4.338942043330034,5.596502804354999,5.273397118662707,0.0004614288506033923,0.0017406799748130263,0.0004614288506033922,0.0062153060345223115,0.002886747206008778
971,1,7,5.757773512476008,6.206909788867562,6.305810810810811,8.26472972972973,6.702567567567567,0.0005131394607748704,0.003348599886810372,0.000500890930079789,0.00695091989682085,0.003498803827751196
972,1,7,5.590080971659919,6.843623481781377,8.655628031443385,10.97424318447901,8.221107208563305,0.000629881582262535,0.004155309272479376,0.0006298815822625346,0.007088616916709187,0.003829680020156211
974,1,6,10.178780284043443,9.298245614035087,8.660033167495854,7.774875621890548,8.118988391376451,0.0016891891891891893,0.010539511817436823,0.0016891891891891893,0.013752116511518662,0.006216216216216217
977,0,0,4.09684065934066,8.186813186813186,6.25865680519279,7.405053143344798,6.503090330755903,0.00014117174874096966,0.0006475399610398297,0.00014117174874096966,0.004548424284616351,0.0018570284735001195
978,1,8,6.128648648648649,4.203243243243243,6.351662825156405,6.30589397431676,5.3803095159697065,0.001229629359483476,0.004152995505151242,0.0012076699258427475,0.00940947883474621,0.005946684894053316
981,1,8,5.866898148148148,4.49537037037037,10.485415108451758,6.12490650710546,5.053851907255049,0.001789757639028707,0.007769723980757689,0.0017550017550017546,0.010203188384519925,0.006364806364806365
984,1,7,6.332822673305247,6.318651857525852,6.868449035394197,9.814066535014431,7.156615524836701,0.0004537205081669692,0.0036537884619397896,0.0004537205081669692,0.007255273253996127,0.0031343012704174228
987,1,7,7.027042096459437,7.421243378868135,7.1767751479289945,7.9116863905325445,7.7670118343195265,0.00029069767441860476,0.002405951360064949,0.00029645462288330145,0.0056432048715497046,0.0019069767441860467
988,1,7,7.985955056179775,5.543820224719101,6.14980177458939,7.578251840664527,5.99358127241835,0.00026202704119065073,0.0017461699068804252,0.0002633339173336361,0.005786705697207502,0.0026475212241903363
990,1,8,5.775669642857143,3.4408482142857144,9.346534653465346,4.741336633663367,4.329207920792079,0.0019638648860958365,0.008589523852564429,0.00197365978419499,0.011994054583348368,0.007795032932503475
991,1,3,8.209259259259259,8.4375,8.428095238095239,9.074761904761905,8.434285714285714,0.0016161465184072064,0.011768778828946263,0.0015479876160990706,0.014574942563289676,0.005270194202082747
993,1,4,10.627163781624501,10.420439414114513,11.122867972204675,9.971572962728995,9.933670246367656,0.0010477351564971735,0.009007530387945306,0.0010631817167624656,0.010616471741535417,0.0045120934111759796
994,1,8,6.468805704099822,5.140819964349376,7.612826086956522,6.872608695652174,9.680652173913044,0.00068530701754386,0.0038082357427219856,0.0006887250288597096,0.007803176665975761,0.0038678728070175436
995,0,0,13.649717514124294,15.853107344632768,5.393151848791332,7.186357235134601,6.385086300206003,8.271070954960723e-05,0.00023702628673266562,7.780769051213016e-05,0.0026849854572663285,0.001439442274474409
997,1,7,5.275762809441566,4.75993091537133,7.902365977837676,7.773584905660377,8.580113806528901,0.0008243504184936999,0.004670230967797039,0.0008083420903726452,0.009639627707335117,0.005690728316223426
1002,1,8,4.990353697749196,3.327974276527331,8.119781312127236,5.605616302186879,6.633946322067595,0.0010772680542833564,0.0032692692197762115,0.0008631433793639927,0.009968997042805496,0.0058806601777401605
1004,0,2,7.953538627768774,8.725013506212857,11.551181102362206,10.278215223097114,10.845669291338583,0.00217529775348937,0.012565303267272721,0.00217529775348937,0.015197826564105591,0.006433381433381433
1007,1,8,8.369484316852738,3.987772461456672,7.167610953729934,6.358120868744098,6.590415486307838,0.0009354116392451809,0.00477916153975946,0.0008728396405350777,0.008598666873044192,0.005151988883098837
1008,1,8,7.46791707798618,4.8371174728529125,7.292179353493222,6.38978102189781,6.3438998957247135,0.0009324701574475833,0.003401624078784286,0.0008620689655172414,0.00820597285442225,0.004381559220389805
1009,0,0,9.441531200839014,8.507079181961196,6.504308339793997,7.364536493520877,6.648798316535608,0.00013030970814310763,0.0009132731689867012,0.00013223083940180693,0.004028535901046511,0.0018552182876703446
1010,1,8,6.504587155963303,3.382262996941896,5.566391265860136,4.545736205370316,4.642224845087046,0.0006606753535927502,0.0035323715001565376,0.0006134216660532453,0.007499064186971591,0.0036069193963930808
1011,1,6,8.184717607973422,9.88970099667774,9.950694112015318,9.749640976543802,10.323121110579224,0.001943467332261831,0.009273952871988943,0.0018707884626062725,0.016280447061866144,0.006691617353137124
1012,1,7,7.5451348182883935,6.587338804220399,1.2103475435660136,8.777985625676873,7.7668602933937185,0.0002820362386939916,0.001352346941999368,0.0002722232610792278,0.005107627319136603,0.00216624947851481
1014,1,8,9.369127516778523,4.5447427293064875,7.264943457189014,7.9295638126009695,7.778029079159936,0.001141997651420557,0.003996991779971948,0.0011198208286674132,0.008849419081805308,0.005599104143337066
1017,0,1,4.034967320261438,5.385947712418301,4.39333838001514,5.125208175624527,5.263739591218774,0.0005773346369557047,0.004755434782608696,0.0005773346369557047,0.00721312925843798,0.003240489130434783
1019,0,0,5.162005457025921,5.915757162346521,4.784800601956358,5.440694452091248,5.3746994806291175,0.0001093342091813964,0.0008012185342767923,0.0001077457343002432,0.0030919923721700383,0.001561850033235414
1020,1,8,5.892647058823529,4.226470588235294,5.448090107737512,4.814985308521058,4.94407443682664,0.00044663596667917396,0.002009384618220026,0.0004401469636543993,0.0075024667655776475,0.0030149345245915997
1023,0,1,5.091215340761855,5.8240476807463075,5.495981830887492,6.387491264849755,6.275069881201957,0.0003963481938276554,0.0030823754463891726,0.0003905898026086623,0.005858847039129939,0.0034030314807617563
1026,1,7,10.118488253319715,6.674668028600613,6.409035048911173,8.354175883596323,7.17509708499238,0.0002134836258059008,0.001468699078845213,0.0002134836258059008,0.0049906791885747665,0.0021288587165364417
1028,1,7,5.076655052264808,5.678446988551518,5.182028773469885,6.888929529383077,5.677639600097537,0.0004737141627778365,0.0026156026008608184,0.000454458067165132,0.007399651772615978,0.0044331550802139035
1032,0,1,4.737669954678752,5.42495334577446,4.45633307700758,5.501885825185836,5.47548427258413,0.0002031385931946899,0.0014575834396393951,0.00020810604048646737,0.00410324823641178,0.002432842156327694
1033,1,8,11.154385964912281,6.898245614035088,17.301717089125102,9.676206050695011,13.35846279640229,0.0006198079670692308,0.004649534191716243,0.000602010715790741,0.0076623454706868065,0.003361627836975498
1035,0,2,16.97424511545293,13.58614564831261,12.662477558348295,13.188509874326751,11.359066427289049,0.002944974296620996,0.016254087694708663,0.002874678381327487,0.016286774422753728,0.0032537185354691075
1036,1,8,8.087316176470589,4.9181985294117645,6.001656177542232,7.866512090096058,7.976979132162968,0.0007414059634449706,0.0033450285918799967,0.0007414059634449703,0.008020190691688325,0.004670301708469647
1041,0,1,3.9930924548352817,5.058448459086079,4.508312173621425,5.388300675513822,5.521822450055095,0.00021632368361283388,0.0015720966964450933,0.00020753030173352788,0.004969114956074392,0.0023215303215303215
1042,1,7,7.131201044386423,6.0202349869451695,9.07191011235955,11.230112359550562,7.477303370786517,0.001219752818443448,0.006496009112894165,0.0011474469305794606,0.01046947079225167,0.005817057048068049
1046,0,0,10.15159574468085,10.61968085106383,5.8900711994366635,5.741347834024463,6.802988811517095,0.00010476651002243294,0.00030088828863907745,8.836540563192632e-05,0.0031652758913683003,0.0013406344410876133
1048,1,6,8.752921878203814,9.290137379536601,14.9683150725496,14.722238673378738,13.391175599644654,0.0009122980774437991,0.010418421739581388,0.0009122980774437992,0.012474497738781325,0.0068482207697893975
1050,1,7,10.87621220764404,9.985738733599543,11.91152085137978,17.31221383492142,13.181908179680732,0.0003148390661600459,0.0021694846754105024,0.0003148390661600459,0.005581565701509464,0.0027887398053143913
1051,1,6,6.517992904206792,8.362899138367968,8.228161668839634,8.377835723598436,9.23728813559322,0.0013361168693733847,0.008444734556179398,0.0013361168693733847,0.013934171997904057,0.00714429361488185
1055,1,3,6.763511581355448,7.215613382899628,13.445571955719558,14.130073800738007,12.335793357933579,0.0014858040970318637,0.012338957785876304,0.0014008295367013148,0.01362039039147312,0.007226800976800976
1056,0,0,3.3007951741157115,4.766931724705237,4.473915158065387,4.813153201837341,4.9274898676033505,6.511815689568706e-05,0.00048402549855497943,6.79853517286302e-05,0.002521510918402399,0.0015677847454205656
1058,0,1,5.275177304964539,6.074704491725768,5.6427486071247674,6.457707242951207,6.4217457369576225,0.0006690753378830459,0.004125542622632944,0.0006690753378830459,0.008244843570915029,0.0036906195637628797
1059,1,4,8.759619198730663,8.973819912733042,12.170052083333333,11.362760416666667,11.588020833333333,0.0012037220770296912,0.008176331616182064,0.0012900143267779382,0.01378243432621751,0.006640316205533597
1060,0,0,15.582150101419879,13.399594320486816,7.338542079796938,7.054636313159356,7.862155945109859,0.0001169660850941137,0.0002894762917861165,0.0001146946827545077,0.003631495205530019,0.002230123411478644
1063,0,1,3.451667370198396,4.667370198395948,3.652622979518002,4.188422711092957,4.768045748964229,0.00031414928373963346,0.0020371315452215972,0.00031414928373963346,0.0051267007134519595,0.0025772807237999496
1066,1,4,7.767167817960178,9.031694433157254,6.806593883305617,6.083218856192611,7.5225218711589905,0.00035792704683812584,0.0030130014377176967,0.0003632038972571253,0.006963907898589615,0.0031583446114395613
1069,0,2,7.812023708721423,8.289585097375106,11.751425998198739,10.548183728610027,10.325427799459622,0.0010631817167624652,0.004685614064688122,0.001042535446205171,0.0108026997742935,0.0036071726438698915
1070,0,0,9.796033994334278,10.810198300283286,5.453073220766925,7.450104544737258,5.972364683604229,6.226457269940943e-05,0.0002045472165745905,6.468350934234505e-05,0.0026201564604627628,0.0010874440851021648
1071,1,7,4.715255771842463,5.648257129923042,5.907901358832411,8.14859084046301,6.135505787619527,0.0005292315947791822,0.003331195252080076,0.0005197802702833089,0.007303443521215671,0.004225828935577019
1072,0,0,7.359712230215828,8.945766463752076,5.78843428654482,7.3609970567929945,6.256149849206061,6.098928651434874e-05,0.0003382155659473551,6.098928651434874e-05,0.002546792166601802,0.0012282969517116659
1073,1,7,4.406326034063261,6.844282238442823,5.684697179842811,6.490060101710587,5.985051625828325,0.000521970030739023,0.001995857350196181,0.000494234711019946,0.007875612315894882,0.002237084423766599
1074,0,0,0.0,0.0,5.884702881917878,7.65607753124203,6.643947972456006,0.0,0.0,6.22967423973315e-05,0.002456068934548495,0.001217341372380132
1075,0,0,11.44996059889677,12.047281323877069,10.079516248283632,9.546685209308876,10.947593564060135,8.858023597774862e-05,0.00038499298111647817,9.033447035383876e-05,0.002922785391109105,0.0012798072494065124
1080,1,8,7.949838187702265,4.072815533980583,5.417595082597003,5.621718529901396,4.879369957741068,0.0006178492074008264,0.002369343552317657,0.0005324437415163386,0.007139945148148196,0.0041324503311258275
1081,1,7,6.581419091373149,6.566105155691679,8.090946672178585,8.883629599007854,8.149028524183548,0.0007375621563856296,0.003916594865774524,0.000747926535490404,0.009047163142286893,0.005080593165699548
1084,0,0,13.714912280701755,9.855263157894736,5.317338306194851,7.031747475666333,6.107034021650141,6.991491355020935e-05,0.0002293379682286599,6.991491355020935e-05,0.0028182215139995045,0.0016209073557480547
1088,1,8,11.23093220338983,4.995762711864407,5.660242842820542,6.340202740336415,6.935167650662805,0.000707714083510262,0.0015330315031116255,0.0005471106549687454,0.00735256389889585,0.003257662365942621
1089,0,2,7.804632426988922,8.569989929506546,13.65991902834008,12.183805668016195,11.610526315789473,0.0031897926634768736,0.011327132953470306,0.003189792663476873,0.017771468296247678,0.0088782562466773
1091,0,0,5.95638789122627,7.637762955361724,5.436025881861824,7.439905705550849,6.375753557528209,7.592087708124039e-05,0.00040254683471591124,7.520123167307413e-05,0.002629035406770373,0.0012140697588673402
1092,0,0,8.248815165876778,10.537914691943127,5.326664582682088,7.445262250513892,6.353614292345146,6.374949000407998e-05,0.00022807710908810585,6.406744454508929e-05,0.0027499981277822275,0.0014529783761729907
1095,0,1,4.595047087547959,5.636902685734217,5.0805776475512765,5.770301381331101,6.08732733361239,0.00024408103490358772,0.001640979869560324,0.00024891479197426333,0.005651991376782614,0.002978764949963388
1096,0,1,4.420833333333333,5.775416666666667,5.240407949104742,5.754148357053847,5.992523119302158,0.00018411685010438306,0.001073129575899247,0.00017972201972712136,0.004816210166659313,0.001970707630680091
1098,0,0,11.731468531468531,13.864335664335664,5.575332763971921,8.209667340179557,5.669662757514529,7.30278011083493e-05,0.0002246145342466399,6.904141588948353e-05,0.002820116152972087,0.0012607599458653643
1099,1,8,7.654711942006868,4.870278519648989,5.205600045436474,6.4142670528766965,5.942806838189356,0.0003269056403043997,0.0020524573073440093,0.00030820959342316135,0.005217989326900926,0.0030851063829787236
1100,0,1,4.281377551020408,5.278061224489796,4.408605655610789,5.342433379512672,5.533941814033086,0.0003156266767667202,0.002435239300692527,0.0003156266767667202,0.005509019300365063,0.0030615787646371875
1101,0,0,3.9158441558441557,7.8410389610389615,5.328806040820395,6.659144715528198,6.219216487651706,8.376850949488948e-05,0.0004903666215477852,8.376850949488958e-05,0.0023072014009406275,0.0014663421465008503
1103,1,7,6.1561213028828154,6.582553350804942,8.01917053000877,10.764440546297456,8.190577621851899,0.0004409171075837739,0.0032702260389397986,0.0004496489870893107,0.007526391742831416,0.004770723104056438
1104,0,0,11.204685573366215,12.262638717632552,5.361800108575601,8.193021209681948,7.031131245437017,0.00011788019026591879,0.0003883161188727195,0.00012245975613055596,0.0033073287202428363,0.0015689402381092016
1105,0,0,11.433650793650793,13.015873015873016,11.179576553070289,10.579301690999262,11.769992232158863,0.00012962213088751903,0.0005676846745739016,0.00012962213088751895,0.003805196000558155,0.00175702952635779
1106,0,0,13.248807089297888,12.233128834355828,7.2970275626013335,6.618411097099622,7.277031165555756,0.0002709203229499599,0.0016336293293286008,0.00029078220412910756,0.0061227992986690955,0.0023020257826887663
1107,1,8,4.700398406374502,4.121115537848605,8.208198489751888,5.614167565623876,6.663790003595829,0.0012905211376334328,0.005194247382267692,0.0011816985295880645,0.008561845228784355,0.005043576683644596
1108,1,4,8.83382175486985,8.792621961730736,8.20979220039852,7.6660973526900085,8.521206945630516,0.0007946598855689767,0.0075354542855242835,0.000794659885568976,0.009783034581381052,0.0035561029879211696
1109,0,1,3.4098360655737703,5.560655737704918,6.978971428571429,6.7376,5.792685714285715,0.0008787084616357193,0.00421492742207375,0.0008158603247124092,0.008764329935217937,0.004320796279676919
1110,1,4,9.997589877485439,10.267523599116288,9.753443662669707,8.800961252601327,9.42483401050441,0.0003087372645878359,0.0029068888224406085,0.0003087372645878359,0.006434191258592045,0.0037283112071627047
1111,1,8,6.352389078498294,3.970136518771331,11.061340941512125,8.548502139800286,8.403708987161199,0.0018667518655067171,0.006164875612221199,0.0014757969303423844,0.01003650421246712,0.0064066949093687054
1112,1,8,9.381940207443563,4.433801098230629,7.387155963302752,6.67256046705588,5.686405337781484,0.0005935422602089267,0.0034553132900825936,0.0006052967133894567,0.0073477079790716686,0.004840930674264008
1114,0,1,5.408111533586819,6.671736375158428,6.955728671860156,6.907657229716891,6.593007790233707,0.0006625545106019731,0.004198915964671654,0.0006529285096882075,0.008612473523788567,0.004228170478170479
1115,0,0,7.468987341772152,8.770886075949367,5.413379882996792,7.182896143926527,6.491402990081986,5.947354022195527e-05,0.00029383781154109314,5.947354022195527e-05,0.0025162368582693265,0.0011966076292657397
1116,1,5,7.969498910675381,8.17516339869281,8.620097244732577,7.508265802269044,8.373257698541329,0.0006475667156246394,0.004444783448358879,0.0006012506012506016,0.008914946857278538,0.0038552188552188555
1118,1,8,7.328488372093023,3.635174418604651,6.289863325740319,5.640945330296128,5.251993166287016,0.001248767727591979,0.004437562006419592,0.0010668942707777653,0.00980846681707987,0.0048052917955830575
1119,0,0,10.953436807095343,12.066518847006652,7.782793743179338,7.567660967624591,8.527064387049837,0.00015161577764460685,0.00034426256891420716,0.0001379511004807194,0.003990088767269998,0.0017207725357236002
1121,0,1,4.915938535703525,5.765592045796927,5.31077638719681,6.052719016502381,6.180418651013401,0.00046834020232296717,0.003364560707317686,0.00047067607817164137,0.006756608906407379,0.0032933683027351066
1123,1,3,10.11651728553137,10.0848271446863,10.628608923884514,10.348425196850394,10.740813648293964,0.0015318627450980394,0.011398747041841689,0.0015318627450980394,0.014632296490514158,0.005048486786018755
1129,0,2,13.562730627306273,12.826568265682656,17.921550946798916,16.94409377817854,15.454463480613166,0.0015771932864282626,0.0071642888954885926,0.0015771932864282626,0.012941323369798056,0.006682195130009582
1130,0,0,8.096540627514079,9.156878519710379,5.218140657016327,7.276926763170071,6.000396589331747,4.9394668339499434e-05,0.0002578477386851768,4.9394668339499434e-05,0.0023741628394237046,0.0008343747375908244
1131,0,1,3.567471590909091,5.4765625,4.167301231802911,5.980963045912654,5.176259798432251,0.0007805122414663622,0.004351949588730009,0.0007766387076731905,0.00797218782263342,0.0045511028269648954
1132,1,8,4.27536231884058,4.460358056265985,5.860409624179757,4.300457347385166,5.258500695963412,0.0008517831858456843,0.0038699653179836567,0.000832017543214944,0.007964568727659806,0.004686301705148078
1134,0,0,11.754763877381938,11.136702568351284,8.798346312854534,7.903413133352562,8.730352850687433,8.880836930072293e-05,0.0003701295888914,9.271865960560675e-05,0.002583239918395098,0.001772615051242429
1135,0,0,3.4045064377682404,5.216022889842632,4.239748029915173,5.5906740952667775,5.592204989208453,0.0001364249655819984,0.0008508175629365285,0.00013966591541243793,0.0037465074161454376,0.001404644691780822
1139,1,7,6.251875246742992,6.099091985787604,6.174422207076027,8.02484664477353,6.59154842307454,0.0003003438263878699,0.0019734306762915934,0.0002911407280789333,0.005561886270583825,0.0032024539877300614
1141,1,5,8.383833609075868,9.409595840226897,8.543631679175535,8.141032821776633,9.330458160636272,0.0005263312416268674,0.003990626623747389,0.0005453041856418617,0.0084814441802029,0.004000806614236741
1143,1,7,6.284848484848485,6.607676767676768,6.36038904648874,8.57488565970011,6.670757830139524,0.0002524168917383949,0.0018096724465693937,0.00025367583666408065,0.005116596865294044,0.0025282075876517656
1144,0,0,8.74391480730223,8.38184584178499,5.941584680252987,7.9828926563598035,6.256214862965566,0.00012765522875816991,0.0007067305216332929,0.00012765522875816991,0.0036994916975947494,0.001871936274509804
1147,1,6,8.197086546700943,9.747215081405313,10.547833935018051,10.0956678700361,10.19494584837545,0.002526467186082338,0.011724136992352615,0.0023457658925639217,0.019856045746009365,0.010522435575215308
1148,1,7,5.896479972255939,6.177388590254899,5.741240718044842,8.749225001802321,6.490681998413957,9.64757411748814e-05,0.0009651914549463468,9.695691992630095e-05,0.0029684599465115507,0.0016601545541373624
1149,1,4,10.805589307411907,10.478736330498178,7.453802290962305,6.087551092496342,7.123177070192259,0.00026739771235421723,0.00246054236306873,0.000266070668369519,0.0048038099438565875,0.0018699446573009792
1152,1,4,10.365092892449292,10.649735810465314,8.171224732461356,7.348852099149364,8.52007683161072,0.00039569555166237095,0.0035603892412405078,0.00041854263377961445,0.006444223974349087,0.0024474368060477206
1156,0,1,4.971593897948448,5.8216728037874805,4.955355468017258,6.336334646407804,6.064715813168261,0.0005988741166606778,0.0036863608567522794,0.0005988741166606779,0.00783701780351084,0.004472391903221943
1158,1,6,6.451997614788312,8.595110316040548,14.453797963978074,13.668363351605326,14.073610023492561,0.0017297548401240773,0.008621328596466915,0.0017211703958691911,0.014706693512932172,0.007440150211234549
1160,1,7,7.173067690830533,6.891502640422468,6.711584917550677,8.75811364352484,6.6679970591324444,0.0003883193538365952,0.0037234136456564516,0.00039025612073318106,0.00665704420404242,0.0033007145076110593
1161,1,8,7.486238532110092,7.055045871559633,13.2052304964539,12.606604609929079,14.157579787234043,0.0008063215610385416,0.00393117940436991,0.0008063215610385416,0.00794134639719086,0.004654088050314465
1164,0,0,9.53662182361734,9.67713004484305,7.362854870288791,6.866617719040627,8.116862457170827,9.297823733325037e-05,0.0003927838520183442,9.117266278878925e-05,0.002900207992324944,0.001809230320380737
1165,0,0,16.726726726726728,14.366366366366366,7.280979081302566,6.918697433685573,7.915548846236791,0.00014491667621179192,0.0002842049845572827,0.00012710033300287254,0.004069791562730447,0.0014138641043239533
1168,0,0,7.602839756592292,6.962677484787018,5.96401707083827,6.796591541656556,6.284152381496125,8.619104306278638e-05,0.0005293061449128464,8.953950693748324e-05,0.003440177263291872,0.0018157804459691253
1170,0,1,5.75765575501584,6.383315733896516,5.671987327890825,6.010722553917388,6.057511880102352,0.0005624797935416852,0.003336632754502288,0.0005571481111880225,0.007259801548410216,0.0038068181818181816
1171,0,0,6.928571428571429,6.712698412698413,5.8542884728852655,7.67646033363729,5.717387223086413,8.749212570868608e-05,0.0005435789377409207,9.781917029028976e-05,0.003001285991099386,0.0013837754602085814
1172,0,1,5.185418857343148,5.842621801612338,5.474321894786211,6.403580082857813,6.177909794418823,0.00034567654247203187,0.0021988469419866965,0.0003357507386516248,0.006126232037974637,0.003562986838571045
1173,0,1,5.164071510957324,5.627162629757786,5.575863630748961,6.216370898011282,5.680775723638161,0.00020216723273491815,0.0016336813723788555,0.00020317555436521285,0.004313416881779366,0.0019375707585314573
1177,0,0,10.25589390962672,11.835952848722986,7.10683000389705,7.342550704010573,7.710669445432827,9.687131996205564e-05,0.0005653090684009399,9.324867196586301e-05,0.004259954005462476,0.0022075620505683136
1178,0,1,3.616133942161339,4.7993911719939115,4.152549537648613,4.759841479524439,5.163223249669749,0.0002775002775002775,0.002141072448769046,0.0002829958660002655,0.005139451978606947,0.0021500721500721503
1182,0,1,4.951612903225806,5.509677419354839,4.649318763924041,5.605428671021324,5.683827652577179,9.242071888558889e-05,0.0007469578403834456,9.027609460616622e-05,0.003244195625454997,0.0018058690744920994
1183,1,7,5.819799611185883,5.457753850755196,6.108748325304296,7.4799749151962605,5.539465807702175,0.00014045141083442173,0.0017202861252660962,0.00014323289691127084,0.003829484406275499,0.0018494641778676667
1184,0,1,6.2135558583106265,6.095708446866485,5.296477794793262,5.959264931087289,6.182695252679939,0.0005724467772340449,0.0037718918047717704,0.0005696058327637282,0.006748326825983087,0.004376851218956482
1185,0,1,4.033898305084746,5.288827395364925,4.41424235694722,5.46857650455252,5.454770893478422,0.00020695752551314162,0.0014249118988182452,0.00020695752551314173,0.003964580009516648,0.002194983359038883
1187,0,0,3.7049608355091386,4.7645778938207135,4.287953981502368,5.283700170796945,5.0158228867906285,9.838646202282552e-05,0.0005662993479401084,0.00010033489794554862,0.003625244085044506,0.0018752459661550572
1188,0,1,4.6018929310854775,5.973380656610471,5.279415438421184,6.031226580064951,6.172745440919311,0.0004957410498058194,0.0038411677903431494,0.00047720207127829514,0.006649199390699001,0.003219373219373219
1189,0,0,9.178247734138973,8.63645518630413,5.214636413230154,7.17451962903845,6.19041076515871,6.860472681482775e-05,0.00025496118946302844,6.484662427894745e-05,0.0027655031019909633,0.0014168944099378882
1192,0,2,7.241594996090696,7.535574667709148,7.594472134118713,7.070382117504908,7.801540552786588,0.0008683898566959348,0.005240291689274314,0.0008683898566959346,0.012590381630082418,0.005232793522267206
1194,0,1,5.232863233847163,6.010823220728107,5.895977337110482,6.393767705382436,6.24985835694051,0.00044259537930424,0.0030574340159636266,0.0004448028512490439,0.007023334646567148,0.0039444100203593875
1196,1,4,7.022341095028319,7.424638137193203,7.402044790652385,6.099902629016553,7.288315481986368,0.00023415912815118948,0.0023988513574377313,0.0002432560523057516,0.006121617593351125,0.0025405997343833733
1197,0,1,4.017650639074863,4.911442483262325,4.319727638041376,5.170114600386962,5.369102545021581,0.0001419233409749886,0.0010677688214266467,0.00014401568981508181,0.00423593453968951,0.0022290007343388125
1198,1,6,8.551903114186851,9.764705882352942,10.0940654016956,9.940654016955996,9.88292289059346,0.002380952380952381,0.008979963862367225,0.0018315018315018302,0.018027970354912538,0.004558404558404558
1199,0,0,8.789007092198581,13.717198581560284,4.984359535734637,7.858081156464626,3.4951414089913926,7.527399735035513e-05,0.00039724421299406113,7.564943108756543e-05,0.002943530931677579,0.001526255570275804
1200,0,0,9.688622754491018,10.5875748502994,5.441203968995989,6.593645384081793,5.951216937599903,8.543217749171126e-05,0.00039728259031178263,8.543217749171104e-05,0.0030881398346849576,0.0012116947306693474
1201,0,0,4.8937562940584085,8.644008056394764,4.363183630029017,6.286936353504624,5.741578561603261,6.171057456707419e-05,0.000341222412316473,6.171057456707419e-05,0.0024295710291059518,0.001117804181633969
1202,1,4,9.759082217973232,9.350669216061185,10.437287414965986,8.834821428571429,9.177933673469388,0.0010682265753742446,0.006399656982776518,0.0010629251700680273,0.011554637073975407,0.004613095238095238
1204,1,4,10.816382627817482,9.93512919186366,8.324816987443642,6.805206767828574,8.248412275173317,0.0003223726627981948,0.002625309229078315,0.0003223726627981948,0.0073047113027819716,0.0023816892327530627
1205,0,0,9.714285714285714,8.61780104712042,5.275201522948333,7.253923872413417,6.4221719860793005,6.808028574510481e-05,0.00032797405294503933,6.774241623650227e-05,0.003457843936844431,0.0018444905092874853
1208,1,8,3.316515944788196,3.1218467396477867,5.633312870881932,3.961939840392879,4.281358706773071,0.0006984001525260629,0.005143582449150911,0.0006848376934666481,0.009199539724930055,0.0053581701136830575
1211,0,1,4.952591283863368,5.803003533568905,5.450495503762158,6.1056615892824375,6.091530556065333,0.0002600891787542506,0.0018314582756490446,0.00025388090491653114,0.004848019010284499,0.0025848174813692055
1214,0,2,8.474226804123711,8.512027491408935,11.138097796883397,10.209564750134337,10.569586243954863,0.0022716946842344385,0.011028837886359251,0.0024466900532187663,0.015823784431865513,0.006344518725254754
1216,1,8,11.253731343283581,4.5943012211668925,6.409409701928697,7.912039742840444,6.85885447106955,0.0016369007380632517,0.0036521145102892914,0.0010888501742160276,0.009901354750704913,0.005973120955699353
1217,1,4,10.741548124884536,9.957509698873084,7.949888528577219,6.706424807458451,7.781313336035671,0.00013229438145761965,0.0013590310184595747,0.0001329542079022199,0.004254966567575724,0.001585415867388112
1218,1,8,10.16446402349486,4.506607929515418,6.407197436529455,6.970175006162189,7.579985210746857,0.0009263365452979897,0.0029698942182345024,0.0009083477155054952,0.008494872497584295,0.0047991037635873686
1219,1,4,6.304693140794224,7.329241877256318,7.956051873198847,7.298414985590778,8.50850144092219,0.0007908124912066767,0.005487280798750139,0.0007574609907589755,0.012307517448178555,0.006729283441902743
