ID,ABNORMAL,GROUP,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25
512,0,0,3.253717472118959,3.20724907063197,3.0771375464684017,83.60300835654596,85.21120891364903,85.08454596100279,9.441449814126393,10.513011152416357,9.526022304832713,5.666495821727019,6.863130919220056,6.269660167130919,0.540714767688452,0.012965105070368228,9,0.00012287978392116783,0.0005529590276452558,0.0020965876229034125,0.0020229526808474177,25,0.0001210945105687402,0.003331292332593287,0.002114420667052246,0.0014377289377289376,255.003663003663,33.40659340659341
514,0,1,15.33211411850768,15.70665691294806,16.173372348207753,101.29413191076624,105.53734238603298,106.50775945683802,5.106071689831748,5.806876371616679,6.035113386978786,6.673375363724539,6.972599418040737,6.6387002909796315,0.3118572292800968,0.10337265577737446,8,0.0008851103985722642,0.003880275744303539,0.0053312159709618875,0.005387931034482759,25,0.0007599724456383003,0.008810956844300975,0.0043163944343617665,0.004630973986690865,225.05172413793102,29.48275862068966
515,1,7,31.70291146761735,12.304218657159833,16.506238859180037,100.37041106270127,109.28028035612806,113.0702026899034,5.925133689839572,5.759358288770054,6.913844325609031,5.985754877817769,5.904982004167456,5.963818905095662,0.5316427650660651,0.033898646471156944,11,0.00020540684473061482,0.0010923096086816184,0.0025598394515571445,0.001939105850643073,25,0.00020540684473061482,0.004427761025012207,0.0020971640348050277,0.0024645504350628428,248.26168224299064,32.523364485981304
516,0,0,14.236784938450398,4.033309196234613,3.8124547429398987,132.41543240759054,108.60980348811505,109.58485846257665,11.026792179580015,10.103548153511948,11.94279507603186,5.546742835867782,7.748397305378771,6.545241945805071,0.6511287878787879,0.010462121212121213,9,8.867196902060321e-05,0.000376203303573792,0.0012937710437710436,0.0013156565656565655,25,7.90932311281103e-05,0.002922092552472593,0.0013603030303030303,0.0015603030303030303,243.96306818181816,31.96022727272727
517,0,1,25.473465394962094,15.683296649547566,26.160674981658108,160.95902907441985,124.99429181114964,124.53118164843958,5.473709953533872,5.58547322083639,5.282220591831743,5.2051213656975195,6.417497999466525,5.7870365430781545,0.4569499293062259,0.09967822144215299,16,0.0002485992644723704,0.001935030922184792,0.004032896982107162,0.002282311930183804,25,0.0002485992644723704,0.005906421208143629,0.0032821412900394913,0.0024533177319487104,371.58490566037733,48.67924528301887
518,1,6,25.210708577517316,24.51438465636654,24.955247735748536,125.58185427370388,135.46216721158336,130.68764595983185,10.117741076185402,9.793020777836974,9.784230154501865,9.391172349369453,8.353573096683792,8.422933208780943,0.4113945333141183,0.18033338137099486,16,0.000480376615266368,0.0038744093868336867,0.00246793486093097,0.010424172551280204,25,0.000480376615266368,0.012067305350901728,0.0017312773214199933,0.006719508094345968,72.1750972762646,9.455252918287938
519,0,1,21.16520325203252,25.129756097560975,26.05040650406504,124.07821258593337,137.325542041248,135.4592808038075,4.086504065040651,4.764878048780488,4.84,4.276150185087255,4.979481755684823,5.170809095716552,0.4397163120567376,0.07150331356818974,12,0.0002471839509995266,0.0017549552158226446,0.002877572375305197,0.0034937797930473203,25,0.00023713612433869498,0.005194611563622314,0.002308568771073131,0.0032628764097198002,178.32765957446807,23.361702127659573
520,1,8,19.467161016949152,22.81885593220339,32.23622881355932,79.65,68.06666666666666,71.69824561403509,5.494703389830509,3.6059322033898304,4.516949152542373,12.758771929824562,6.2140350877192985,7.41578947368421,0.16964285714285715,0.14047619047619048,7,0.0016637410546873437,0.007437499404523692,0.005867346938775511,0.0054421768707483,15,0.0015175653314264247,0.010180137724099448,0.005962301587301588,0.006190476190476191,240.45,31.5
521,1,8,55.20126782884311,36.586370839936606,75.70364500792392,159.71498455200825,119.87538619979402,99.3998455200824,3.4231378763866878,3.12202852614897,3.1933438985736924,4.081359423274974,3.650360453141092,3.889289392378991,0.26934812760055477,0.04375866851595007,8,0.0006934812760055477,0.0036780667423512124,0.004169556171983356,0.0030426490984743412,25,0.0006934812760055477,0.009483467380375418,0.004535367545076283,0.003276005547850208,311.26213592233006,40.77669902912621
524,0,0,5.240338164251208,3.777173913043478,6.640700483091788,104.56866822807301,112.28400096914876,111.08564852204813,7.907608695652174,11.552536231884059,7.013285024154589,5.460002422871911,7.149571959295752,6.022350993377484,0.6395578569491613,0.021384021384021384,11,0.00013168785303890139,0.0006233141816943051,0.00203674116717595,0.001219696871870785,25,0.00012977461062125856,0.0036473384383200295,0.0017902661380922251,0.0019250784468175773,264.3667953667954,34.633204633204635
525,1,8,8.053789731051344,6.65158924205379,32.710268948655255,166.83707708080902,92.20803429956193,78.07344580109982,10.514669926650367,6.909535452322738,5.039119804400978,6.087333395470221,7.358654115015379,6.693540870537794,0.4875045438022537,0.03716830243547801,8,0.0005080125357823946,0.001561508567560849,0.004203017084696474,0.003351054162122864,25,0.00045664647496914236,0.007162075966445544,0.0036968375136314066,0.0032533624136677573,293.6793893129771,38.47328244274809
526,0,1,53.1662625562868,22.464842396951852,33.08417041912019,122.7124183006536,126.11867230552352,125.15788799179802,6.1804641496363,6.302390024246622,6.485971596813301,6.031910803537101,6.675637575291555,6.573241061130335,0.3747118709181713,0.1386381098732232,13,0.0005013593214036954,0.0033159194202136127,0.0037419841011850233,0.0022348473654658827,25,0.0004802151363810991,0.0066972366889076805,0.0041183250096043025,0.0034344986553976184,254.07299270072994,33.284671532846716
527,1,7,31.54189944134078,36.539664804469275,44.96927374301676,133.12583518930958,135.33518930957683,132.1728285077951,5.63072625698324,7.379329608938548,5.844692737430168,8.503786191536749,10.721158129175947,7.796213808463252,0.32131100615428654,0.12809503363389152,10,0.0007367704408892951,0.003893364966004134,0.004472591956490625,0.00310576785458709,25,0.0007156147130385005,0.008378806275205883,0.005098039215686275,0.0034778875053671104,307.578431372549,40.294117647058826
528,0,1,15.416219439475254,13.278473464519976,13.314251639833035,108.53914734965149,119.14426973577565,121.61079591505917,3.525939177101968,4.230172927847346,4.896243291592129,4.202382882152699,4.742097584697682,5.286351110390663,0.40546846758026883,0.05511189983239673,10,0.000335142102178368,0.0016113116661252438,0.00432810805481613,0.001524861152190345,25,0.000335142102178368,0.006375835847528491,0.003964638995694897,0.002414801669460055,322.46938775510205,42.244897959183675
529,1,4,48.6237012987013,17.220454545454544,44.375974025974024,127.93136368993832,131.0646682119986,130.89054335441796,7.5064935064935066,6.6,8.278571428571428,8.314972694770754,7.3172121164499275,8.430361843397636,0.6751458885941645,0.08169761273209548,13,0.0002705050139837021,0.001872047744147893,0.002442358702305652,0.002593348296266068,25,0.00026525198938992,0.006786149582637194,0.003410079575596817,0.0030885941644562334,410.62068965517244,53.793103448275865
531,1,8,12.72,13.066,33.37,108.72754671488849,82.40446051838457,84.40114526823388,7.043,4.118,4.268,8.025015069318867,5.775768535262206,5.905967450271247,0.30106160965429635,0.09073586788857635,10,0.0009253279218932561,0.005200518965940332,0.004409763179384811,0.00533526903184829,25,0.0009253279218932561,0.009433476155247323,0.004656564740041739,0.005222756555666455,220.4392523364486,28.878504672897193
532,0,0,4.374900714853058,4.09054805401112,3.401906274821287,77.27747657574999,77.15612922957155,75.72463647232185,10.431294678316124,13.920571882446387,8.648927720413026,5.952206189006589,7.821836683626658,6.7145716907164905,0.5120550109979285,0.008962066044518475,11,7.118400353072663e-05,0.00040292912772787505,0.0010839382355815183,0.001620406771281267,25,7.153903816972311e-05,0.0026157385170645004,0.0011434998327175918,0.0018926402858749584,244.1404958677686,31.983471074380166
534,0,1,8.886192194162021,7.436536569367005,9.645785503443753,128.82672110910644,136.34182888614566,135.53911309467287,5.278451951459495,6.533945555919974,5.939652345031158,4.758427499762606,5.827993542873421,5.645902573354857,0.6030119102153001,0.034917544663307376,11,0.00011678926966543229,0.0008509325693201981,0.0030681297630450175,0.0006465247990671719,25,0.00011678926966543248,0.0033837120253536776,0.0017599633531836922,0.002016032982134677,359.02542372881356,47.03389830508474
536,0,1,14.220664365832615,14.703192407247627,16.635245901639344,119.42141685667427,124.61410456418257,124.70178807152286,4.301984469370146,5.007981018119068,5.3746764452113895,4.761630465218609,5.52958118324733,5.6125445017800715,0.5124531086649038,0.09503310579505156,19,0.00020904903403205143,0.0017220333347696835,0.0027058606481766188,0.0015762609278253748,25,0.00020904903403205164,0.005802215231568544,0.0031330586474796547,0.002171248180718693,430.9751552795031,56.45962732919254
539,1,7,39.42159383033419,38.47778185824458,48.786265148733015,144.78451104791074,143.64952964340407,144.56738131699848,6.621740727139184,8.354755784061696,6.615130370914432,7.048676438416101,8.939509954058193,7.104572303653468,0.447150892638787,0.13318659819026657,13,0.0004891171435558814,0.003194275738274531,0.00393551178584194,0.0028745038282822584,25,0.0004915566456894544,0.00654266171759774,0.0038738077769625828,0.0035314257764734653,235.4964539007092,30.851063829787233
540,0,0,11.276887871853546,7.696414950419527,10.528604118993135,85.13526066762165,86.50427573034683,87.04223640230933,9.257055682684973,9.083142639206713,9.17772692601068,13.484655120024309,12.687112037157616,12.318444241871772,0.5231282784930854,0.029770420328360244,9,0.0002508200153776883,0.000982768354264932,0.0022178319746273966,0.002608917248879099,25,0.0002808846396633055,0.005152404844876818,0.0024688330267729408,0.0028621386561300723,185.75536480686694,24.33476394849785
542,1,6,55.04491725768322,53.44759653270292,55.79747832939322,163.24259868421052,165.86677631578948,166.2565789473684,7.375886524822695,6.78408195429472,7.862884160756501,13.060855263157896,12.548519736842104,11.875822368421053,0.35093795093795094,0.36623376623376624,7,0.0031083202349982708,0.01408239295671671,0.005730777159348588,0.00766852195423624,15,0.002886002886002886,0.01835506910956173,0.008273208273208273,0.009273689273689274,199.9206349206349,26.19047619047619
543,0,1,27.77230769230769,31.753846153846155,36.15615384615385,107.49650869113059,145.40989451790225,143.5860941910563,4.193846153846154,6.984615384615385,6.87,6.319566186302184,7.608230574951716,6.268459367107414,0.431778818397588,0.08339213548014626,8,0.0007480854313740844,0.0030060618420321974,0.0030390018602860992,0.0037285906729103853,25,0.0006446773764270246,0.007659687438206116,0.003743665405093335,0.004146513567258965,252.09243697478993,33.02521008403361
545,0,1,52.96107342966676,18.628133294013566,85.54733117074609,147.00482782689622,145.40233829688228,159.63983248022336,3.9858448835151874,4.482158655263934,4.665880271306399,4.1023150302466265,4.7946719404374125,5.19683573755235,0.4470331270476884,0.08817411201830569,15,0.00026517341066060557,0.002331821698626591,0.004113578449217328,0.0013486574098150364,25,0.00026517341066060557,0.006950619888656884,0.003349108117946851,0.002327734151541942,490.47014925373134,64.25373134328359
548,0,0,2.867721876766535,3.2543810062182024,3.3114754098360657,92.16763355316616,94.96953835106484,93.72493811296509,5.567552289429056,9.140192198982476,6.872809496890898,5.700561235095146,6.722273663523498,6.11751922749863,0.6406503474492143,0.021415946345124816,10,0.00013371783996982237,0.0006578716335775657,0.0023704026536887726,0.0019515265974189486,25,0.000121666250467554,0.0037206371270136337,0.002151521754921188,0.002006731071886879,345.45726495726495,45.256410256410255
550,1,4,37.01456310679612,41.32438606510566,49.38492290119932,147.13319508693573,149.62178975913224,147.9850055830276,8.310679611650485,7.19131924614506,8.354083380925186,9.734726431647792,9.981017706173233,9.522092837773169,0.4399298245614035,0.24575438596491228,17,0.0007052544295523435,0.004990850354159872,0.004293085655314758,0.004388028895768834,25,0.0007017543859649121,0.008756196416528474,0.0043929824561403505,0.0048168421052631576,251.09649122807016,32.89473684210526
552,1,7,16.10920177383592,14.320121951219512,12.579268292682928,103.357210476491,94.44782040301132,91.83293513050535,13.08980044345898,15.702328159645234,10.817350332594234,10.448812153450842,14.068971735112473,11.818013794347022,0.45840221524218877,0.07455777814514795,13,0.00022256425884999593,0.0015646507022802065,0.002390732098121749,0.0016102470847056728,25,0.00022731029922301214,0.005044949752849922,0.002130930732352455,0.0026210943957678955,160.21292775665398,20.988593155893536
553,0,1,81.26860841423948,37.83926645091694,70.34973031283711,158.82044217017648,160.7250541232041,157.806140523519,4.194174757281553,4.786623516720604,5.444012944983819,4.453257232828183,5.441776553171948,5.460145640621925,0.45236823361823364,0.13755341880341881,15,0.00030264835669472815,0.0025441093506823114,0.002536403925292814,0.00281536878759101,25,0.00030264835669472815,0.005875318906226666,0.0029760208926875595,0.0031220322886989556,317.07692307692304,41.53846153846154
554,1,7,15.07378524295141,17.89142171565687,14.74265146970606,100.19856613500886,100.38279362010633,97.62872563235057,7.3353329334133175,6.4727054589082185,6.12117576484703,6.937892701788304,7.525374577090382,7.149428065087804,0.4885478158205431,0.06560409287682015,10,0.0003935458480913026,0.0023098828163446187,0.0035970090515545063,0.0035261707988980713,25,0.000395508682452613,0.005644331086755541,0.0028839039748130655,0.003762298307752853,213.73333333333335,28.0
556,0,0,3.712451861360719,3.6354300385109113,3.4974326059050065,83.325829305436,84.22891147454148,84.69691452029399,7.652759948652118,8.495507060333761,7.784980744544288,6.019880156260346,7.073776733099384,6.298599615970337,0.6035164835164836,0.015564435564435564,11,0.00010187851176009561,0.0004805599788533745,0.0018554173099627645,0.0013014258468803924,25,0.00010429876632278307,0.003809902200200818,0.0023564435564435563,0.001908091908091908,339.0961538461538,44.42307692307693
557,0,1,59.63788213047589,31.20832020170186,40.4156949259376,142.38210497688334,149.90173148399964,148.7438128909437,3.4434289316104634,4.060510557831705,4.709108099590293,3.6319463330613724,4.425165442842897,4.903181941800381,0.4564866542520174,0.1313056072832609,13,0.00042605545793449214,0.0030098235540605305,0.004004520205637524,0.002941316907797355,25,0.00043204247916037836,0.006600941653330159,0.003472791226981171,0.0030391061452513966,303.63703703703703,39.77777777777778
558,1,8,23.147551146931185,34.56478611283323,65.24364538127712,105.69494909163505,116.67518466759832,116.36833699341186,4.125232486050837,3.606943583384997,3.7712337259764412,5.308245158714314,4.290477141145938,4.428828109403074,0.3822496947496947,0.1230921855921856,11,0.0007669319002686885,0.004316891216035088,0.004176379176379176,0.003676878676878677,25,0.0007669319002686885,0.007904524287827334,0.004407814407814408,0.004136141636141636,277.44230769230774,36.34615384615384
559,1,7,25.0224153705398,34.64730100640439,43.71683440073193,97.30017296994063,97.93693609461923,96.11186947781778,9.197163769441904,6.46843549862763,6.318389752973467,12.380440372119116,10.300079472675424,10.579636295638352,0.5076656540725271,0.05187962787165369,11,0.00024202674737007707,0.0015799617407531077,0.0020151198715846522,0.0017950532474929665,25,0.00023732675147142583,0.004889449485050569,0.0023343459274729446,0.0018606417315359786,285.0054347826087,37.33695652173913
560,1,8,18.920251836306402,20.628541448058762,44.93599160545645,72.2917933130699,73.66413373860182,71.98936170212765,4.686253934942288,3.8488982161594962,4.279118572927597,8.148936170212766,5.554711246200608,5.0937183383991895,0.26582278481012656,0.12833288446000538,9,0.0013732883149994038,0.005706873175442254,0.006149564592871891,0.00468324505491217,20,0.0013466199838405603,0.010078980555434543,0.006032857527605709,0.004894963641260436,272.4810126582278,35.696202531645575
561,0,0,5.090040927694407,7.269849931787176,12.107230559345156,86.72354136359812,116.27047140435457,119.2660471043678,4.209549795361528,4.706957708049114,4.930968622100955,4.813806701371774,5.333649927263546,5.352753766065138,0.5731759420050166,0.025255657542931173,15,6.891038893023496e-05,0.0004897003226230013,0.0015684004520521513,0.0013745325578617565,25,9.866466181038871e-05,0.002764165694339922,0.0016681826952231317,0.0011604509495851594,274.4051724137931,35.94827586206897
562,0,1,50.89548238897397,31.37978560490046,39.48047473200612,118.80396222068647,131.06864777700991,127.48606311909698,5.6271056661562024,6.1508422664624804,6.114088820826953,5.916378714581894,6.556323427781617,6.124164938954158,0.32866444579043,0.19775893397940641,14,0.0007571168988491818,0.005291700107512584,0.003590897291684693,0.0040397594531452795,25,0.0007608930664083054,0.008537982796432086,0.004666868564506359,0.004327680193821926,279.6442307692308,36.63461538461538
564,1,7,38.65114112715417,42.591755938518865,43.65486725663717,111.90741004124591,105.11292845967857,105.45185606599345,8.117605961807174,6.267349790405216,7.837680484396833,11.113924050632912,11.417152609870573,10.99928886360404,0.34448799608035274,0.21038706516413522,16,0.0004923995894718716,0.004650711406206483,0.0034113179813816757,0.0032888290053895153,25,0.0004899559039686428,0.007514875869758926,0.0035688388045075946,0.004270455658990691,189.61783439490443,24.840764331210192
566,0,0,23.944613511868532,6.657334144856969,6.388922702373707,129.3580141682767,103.31017729287419,102.7788290336023,8.7711503347535,9.64637857577602,10.908703590992088,5.3422074478160395,7.769860211387658,6.390442095692692,0.6271933471933472,0.009759429759429759,9,5.940005940005934e-05,0.00031565976253249584,0.0011312411312411313,0.0015272415272415273,25,5.969632088577889e-05,0.002821996736660622,0.0013835461835461835,0.0018214434214434215,281.6081081081081,36.891891891891895
570,1,7,19.205154118241538,45.02930773117736,131.51288529560384,72.17642264374629,125.16775340841731,138.0685388263189,5.06366851945427,7.515411824153613,5.568974229408792,6.2617812685240075,7.794161232957913,6.0602400711321875,0.38714859437751004,0.056769936890418815,11,0.0002882924733540129,0.00168101954377322,0.0029546758462421115,0.001955875449851354,25,0.00028686173264486515,0.0058503620097517,0.0022053930005737233,0.002423407917383821,181.0190476190476,23.71428571428571
572,0,1,21.88066062866276,19.106020245071925,26.29248801278636,161.53781805507145,118.48100383408853,111.11885674451028,6.58657432072456,5.0953649440596696,5.0804475226425145,5.977866852561868,5.984837922621122,5.866329731613803,0.35483272524890236,0.11607198070620246,11,0.0006573585933297043,0.0032862111818901542,0.006414400638629195,0.0034798545094754355,25,0.0006456191026473657,0.008432821190393066,0.005219219590625193,0.0033541524952074697,349.05825242718447,45.728155339805824
575,1,8,28.192731727235607,20.838709677419356,20.402613311555736,85.53653812290896,88.45166402535658,89.45553794682162,5.027766435279706,5.2196815026541445,5.623928133932218,5.83729529846804,6.01179785173446,6.120619827434408,0.3418201516793066,0.1474058023353798,15,0.0006398306135027476,0.004587504276463519,0.005256610890413707,0.0033666385779061833,25,0.0006049040340147403,0.007816619408077811,0.004750210665703624,0.003531960996749729,277.9316239316239,36.41025641025641
576,1,6,54.646055437100216,53.818052594171995,57.38308457711443,153.96742702493717,154.8203170307365,154.3046588053354,7.102819237147595,6.188343994314144,7.284055910921583,7.701430504542818,6.516431471099942,7.365358592692828,0.3122378149992455,0.12738795835219557,18,0.0003077724166949015,0.0028248140538696177,0.0034639437989370087,0.001783947822879466,25,0.0003017956843217142,0.007319711987707803,0.0029974347366832654,0.001958050399879282,381.6666666666667,50.0
579,1,8,80.47184986595174,4.021447721179625,33.13672922252011,181.81604724863152,85.26750216076059,67.92595793719389,7.305630026809651,4.967828418230563,4.222520107238606,6.467012388360703,6.110630942091616,6.3366464995678475,0.44568567026194145,0.023947098099640473,5,0.0006609932037100023,0.001713105298424029,0.003787878787878788,0.004417051874678993,25,0.0006452154353570158,0.007296390675488121,0.003903441191576785,0.0045916795069337445,256.1694915254237,33.559322033898304
580,1,7,27.176385542168674,25.006265060240963,34.55566265060241,99.02723673792558,105.42224861441014,107.71211401425178,4.918072289156626,4.605301204819277,4.707951807228915,5.752969121140143,5.5513855898654,5.282977038796516,0.44245927482921704,0.14538448064459625,16,0.00037731054875701547,0.002867097910752864,0.0020734804694342267,0.0029055000875810124,25,0.000357261833147156,0.005645545702052854,0.002872657207917324,0.002924505167279734,240.10303030303032,31.454545454545457
581,0,1,28.23897612389761,23.23854592385459,27.776726177672618,143.1841447857978,145.82555543744022,145.30798873179546,4.244783824478382,5.087975908797591,5.281135728113573,4.685712767088338,5.523599447220155,5.580551716806633,0.5339728671169893,0.06597320769711075,13,0.00016055100895420282,0.0011931280204268548,0.0018546334178961756,0.0015249693259570085,25,0.00014815670245942197,0.004173288890367261,0.0020383720270193565,0.0022642901742634955,324.5022421524664,42.511210762331835
582,1,7,19.048106448311156,21.163254861821905,19.987205731832137,98.99079578139981,99.15858101629914,96.31965484180249,4.337768679631525,3.767656090071648,4.722108495394063,8.055417066155321,8.07248322147651,8.374688398849473,0.3384605399792316,0.1268172377985462,14,0.0006522504946210339,0.0038576742216286553,0.005720590416852099,0.0026702269692923898,25,0.0006618664996875373,0.00794451908001005,0.005010384215991693,0.003245067497403946,308.18691588785043,40.37383177570093
584,0,0,16.651442307692307,1.7628205128205128,3.0544871794871793,149.91682694425276,100.83416775557546,100.39830570686085,7.242788461538462,7.249198717948718,12.790865384615385,4.756471054602047,6.426847352116398,6.365021802645681,0.5258765123263768,0.009635651912074676,10,7.720874929547034e-05,0.0003528025898530982,0.0007728595804476563,0.0017827500212324059,25,8.060830078143387e-05,0.00294903060392407,0.0010589952053366688,0.001681915394652522,217.82926829268294,28.536585365853657
586,0,0,25.604515050167223,2.4013377926421406,2.1346153846153846,120.34526917693309,94.56433343591475,102.63499548310881,10.271739130434783,10.528428093645484,10.502508361204013,5.584783536676164,8.324600677037317,6.331738357837055,0.6330630970336852,0.007516339869281046,9,6.284565108094519e-05,0.00031648261216727427,0.0012687838668230824,0.0013972683090330148,25,6.561278600371133e-05,0.0029388792900868505,0.0012061337355455002,0.0016359979889391655,218.89705882352942,28.676470588235293
588,1,7,23.650841346153847,25.280348557692307,21.75390625,109.17977679171709,104.37568912195778,96.74882345031598,6.827524038461538,6.6397235576923075,5.776141826923077,10.407153422078796,14.461207476132849,11.833803953206939,0.34655172413793106,0.15507921714818265,15,0.0005018792923704103,0.003724660784416135,0.00293569431500466,0.002556694625660143,25,0.00047521151105244994,0.006115752445669472,0.003412861136999068,0.0038471575023299163,233.73793103448276,30.620689655172413
589,1,8,14.61456102783726,10.475374732334046,18.434689507494646,104.76271186440678,97.87538792074481,96.98687037479112,12.08779443254818,6.927194860813705,5.449678800856531,6.645261398901886,5.7238004296968255,5.279541656719981,0.4331058726220017,0.048283705541770056,5,0.00105438782332357,0.0028838555998720746,0.005231596360628619,0.003391232423490488,24,0.0010543878233235696,0.008621241818210492,0.005169561621174525,0.004372587537910118,256.0860215053763,33.54838709677419
591,0,0,1.7237410071942445,0.7366906474820144,0.7035971223021583,147.5807132531704,107.91429298902688,107.49310894276891,9.335251798561151,5.962589928057554,9.035971223021583,5.043292923319535,6.4450275970825945,5.982677902621723,0.6751172771733706,0.003853788912177973,5,5.572676149272429e-05,0.00017081901942697056,0.001416198112475186,0.0010014306151645207,25,5.572676149272429e-05,0.002255760214849448,0.0011258608643577204,0.0015381885528606759,275.7467700258398,36.12403100775194
592,1,7,19.258186397984886,26.302896725440807,33.80352644836272,105.38244288541105,102.2273790250045,99.62403309947832,5.6775818639798485,7.502518891687657,5.176952141057934,6.655513581579421,8.69077172153265,6.239611440906637,0.3317221625492302,0.09476071130206469,10,0.0006085475013238795,0.002793817856717896,0.0037116601026375463,0.004606754982694832,25,0.0006085475013238793,0.008442832171807128,0.0032557584437283684,0.004370449934359709,216.94736842105263,28.421052631578945
593,1,4,34.97937868237815,25.546598821638995,32.02972683449384,127.15890468890416,128.6830364222657,129.36147380662896,7.515800749866095,6.428494911622924,8.013926084627744,10.176560765449066,9.388275096474072,9.738383464608553,0.5633077243761538,0.11119051873027216,15,0.0002977785718539692,0.002434146306674505,0.0031604232426101285,0.0023147320985448553,25,0.0002977785718539692,0.0065213507236019305,0.0030778393186826278,0.0022714549461020786,254.00574712643677,33.275862068965516
596,0,2,17.283657917019475,13.84419983065199,15.627434377646063,101.3838819523269,101.39500567536889,102.94392735527809,7.52497883149873,6.660457239627434,8.580016934801016,10.816572077185016,8.995232690124858,9.843813847900114,0.3108680310515173,0.08334509527170078,9,0.0007092361059365483,0.002879633840946107,0.0019367991845056067,0.0021406727828746177,25,0.0007057163020465773,0.008483285307107487,0.003330980945659845,0.003376146788990826,273.1192660550459,35.77981651376147
598,1,8,21.126385809312637,22.619364375461938,149.68662232076866,110.01410078594544,102.19995376791493,95.01779935275081,5.0362158167036215,3.1855136733185514,3.2564671101256466,5.28502080443828,3.8763291724456774,3.780628756356912,0.3347778981581798,0.10470515400092865,9,0.0007738740133106329,0.003785660055296397,0.006741302515950404,0.003026707252059365,25,0.0007738740133106328,0.009456474459303593,0.00552546045503792,0.0034700510756848785,357.34065934065933,46.81318681318681
600,1,3,91.06515359029544,90.18000391312854,93.54275092936803,205.50511770726715,211.10388945752302,210.59365404298873,6.4237918215613385,6.878106045783604,7.461553512032871,6.197543500511771,6.385363357215967,6.693449334698055,0.21643774922463446,0.5661276030128489,17,0.0011131895902880913,0.01205676989294442,0.007369230368266048,0.004606583439756053,19,0.001129601132829594,0.01339542160217969,0.0060630086514469606,0.0023843947485017373,377.5405405405406,49.45945945945946
601,1,8,29.601033834586467,24.273966165413533,94.6828007518797,128.1141141141141,123.38521855188522,120.22555889222556,5.051691729323308,3.5469924812030076,3.632048872180451,5.0812479145812475,4.3358358358358355,4.355522188855522,0.3411885245901639,0.12112932604735883,12,0.0005942797420827955,0.0032360360663824896,0.004368738615664845,0.003106974802671524,25,0.00058048947103743,0.0077641249218742695,0.0033629326047358837,0.0038183060109289618,194.01388888888889,25.416666666666668
603,1,7,9.351486988847583,9.030669144981413,8.104275092936803,129.88677258367292,101.22711872167025,96.5413671535186,9.203717472118958,11.970446096654275,9.150185873605947,6.399340689528867,15.349022480655648,8.472620301268257,0.31800643554986097,0.03916658173293924,21,7.280033779356724e-05,0.000794724980053559,0.001129098572350709,0.0015173670405830683,25,7.280033779356702e-05,0.0029282934799149626,0.0011738326465834802,0.0015197798517785123,199.58186397984886,26.146095717884133
607,1,8,23.516666666666666,22.665555555555557,44.38777777777778,103.42293333333333,91.8912,71.1744,3.93,2.451111111111111,2.743333333333333,5.044266666666666,3.9184,4.3568,0.2798925212718316,0.13434841021047916,8,0.0015868257669405354,0.0058542085538520906,0.004851470368711748,0.0075011195700850864,18,0.0015002053472340485,0.009979187886764156,0.0058383506659368724,0.006667661840075632,202.67816091954023,26.551724137931036
608,1,4,17.388520971302427,17.107186656855532,19.396124601422613,140.6903698229821,141.42302912230022,141.7607403177589,10.081922982585235,8.653912190336031,9.580573951434879,8.06976587954721,7.160693292129925,8.147727654428806,0.7182041879764547,0.09835472353565569,17,0.0002609440757114728,0.0019787799531419356,0.003080813527765637,0.0014403619210880338,25,0.00024602043392805094,0.005614277027034202,0.002211714754414745,0.0021181125156807877,320.8662790697674,42.03488372093023
609,1,8,30.047884187082406,35.45991091314031,55.25723830734967,120.8307453416149,109.79076086956522,113.2123447204969,7.406458797327394,4.5924276169265035,4.948775055679287,6.938664596273292,6.341226708074534,6.574145962732919,0.3218390804597701,0.11219390304847576,9,0.0012741178194884523,0.00554531259899354,0.004955855405630518,0.005413959686823255,25,0.0012493753123438273,0.00977790844733791,0.005177411294352823,0.005492253873063468,216.55434782608697,28.369565217391305
614,1,7,23.477403451109286,6.94987674609696,9.492193919474117,88.94360199418364,90.79570004154549,87.87536352305774,4.8652423993426455,7.970419063270337,6.52177485620378,7.070523473203157,7.668778562525966,6.549127544661404,0.34370983864058263,0.043445666143081534,9,0.00035877037059549083,0.0019396084117101419,0.0025425611245973945,0.003256540847573262,25,0.00035877037059549083,0.006429188193643593,0.002687419677281165,0.003429958589176067,288.93959731543623,37.85234899328859
620,0,0,5.929042904290429,3.245874587458746,3.4917491749174916,105.66330432854846,92.54591808457573,94.51892700770382,14.62046204620462,10.917491749174918,11.966996699669966,9.085739622014078,8.808679266197418,9.17325278501358,0.6280632135895294,0.02109440267335004,6,0.0003938216547961835,0.0010384596136296504,0.003040007425972338,0.002918175067297874,25,0.00034809245335561123,0.006632417356621862,0.0029239766081871343,0.0030214424951267053,233.08928571428572,30.535714285714285
621,0,0,1.1363990646921278,1.1488698363211223,1.1535463756819953,114.86523782540581,82.6727220203771,98.35004388742597,8.508183943881528,9.47310989867498,9.191738113795791,5.403197671188738,7.417263868982145,5.642534137750964,0.6181524725274725,0.008811813186813186,8,7.554945054945045e-05,0.00031119535052772523,0.001294642857142857,0.0009666895604395604,25,7.170540184691309e-05,0.0026691949862783677,0.0014162087912087912,0.0014994505494505493,251.64835164835165,32.967032967032964
